Unnamed: 0,m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivity_ok,unitarity_ok,perturbativity_ok,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
932,125,320.0,0.7,1.198132,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,1.051516086319112e-05,8.139841426880468e-05,1.051516086319112e-05,5.182770609768545e-06,0.0,0.0,0.0007487190829664,0.0140442004249836
933,125,320.0,0.7,1.198132,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,1.05151787778599e-05,8.139841426880482e-05,1.05151787778599e-05,5.182774496175708e-06,0.0,0.0,0.0007487191047675,0.0140442239431361
934,125,320.0,0.7,1.198132,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,1.051519669254398e-05,8.139841426880497e-05,1.051519669254398e-05,5.182778382584327e-06,0.0,0.0,0.0007487191265686,0.0140442474613073
935,125,320.0,0.7,1.198132,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,1.051521460724332e-05,8.1398414268806e-05,1.051521460724332e-05,5.182782268994447e-06,0.0,0.0,0.0007487191483697,0.0140442709794971
936,125,320.0,0.7,1.198132,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,1.055089595533789e-05,8.139841426880497e-05,1.055089595533789e-05,5.190519299120035e-06,0.0,0.0,0.0007487625667479,0.0140911103517935
937,125,320.0,0.7,1.198132,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,1.055091390042178e-05,8.139841426880514e-05,1.055091390042178e-05,5.190523188431407e-06,0.0,0.0,0.0007487625885823,0.0140911339072078
938,125,320.0,0.7,1.198132,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,1.055093184552093e-05,8.139841426880497e-05,1.055093184552093e-05,5.190527077744178e-06,0.0,0.0,0.0007487626104167,0.0140911574626409
939,125,320.0,0.7,1.198132,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,1.055094979063531e-05,8.139841426880482e-05,1.055094979063531e-05,5.190530967058442e-06,0.0,0.0,0.0007487626322512,0.0140911810180926
940,125,320.0,0.7,1.198132,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,1.0550967735765e-05,8.139841426880497e-05,1.0550967735765e-05,5.190534856374149e-06,0.0,0.0,0.0007487626540856,0.014091204573563
941,125,320.0,0.7,1.198132,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,1.055098568090993e-05,8.139841426880568e-05,1.055098568090993e-05,5.190538745691358e-06,0.0,0.0,0.0007487626759201,0.014091228129052
942,125,320.0,0.7,1.372665,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,8.433571977280774e-06,6.452843765561917e-05,8.433571977280774e-06,4.129791609294918e-06,0.0,0.0,0.0005936644832987,0.0142059567559416
943,125,320.0,0.7,1.372665,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,8.433617840401785e-06,6.452843765561894e-05,8.433617840401785e-06,4.129801526473911e-06,0.0,0.0,0.000593664539079,0.0142060326754307
944,125,320.0,0.7,1.372665,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,8.433663703647527e-06,6.452843765561917e-05,8.433663703647527e-06,4.129811443664839e-06,0.0,0.0,0.0005936645948595,0.0142061085951123
945,125,320.0,0.7,1.372665,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,8.433709567017938e-06,6.452843765561904e-05,8.433709567017938e-06,4.129821360867669e-06,0.0,0.0,0.00059366465064,0.0142061845149864
946,125,320.0,0.7,1.372665,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,8.433755430513095e-06,6.45284376556193e-05,8.433755430513095e-06,4.129831278082421e-06,0.0,0.0,0.0005936647064207,0.0142062604350531
947,125,320.0,0.7,1.372665,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,8.433801294132909e-06,6.452843765561904e-05,8.433801294132909e-06,4.129841195309033e-06,0.0,0.0,0.0005936647622016,0.0142063363553122
948,125,410.0,-0.7,0.5,-0.5727,-1.0,-1.0,1,1,1,0.0,0.0,1.784623280912099e-06,1.384939083104767e-05,1.784623280912099e-06,8.809294142746958e-07,0.0,0.0,0.000127384154472,0.0140097745148029
949,125,410.0,-0.7,0.5,-0.5727,-1.0,-0.565727,1,1,1,0.0,0.0,1.784622673125775e-06,1.384939083104767e-05,1.784622673125775e-06,8.809292826101906e-07,0.0,0.0,0.0001273841537325,0.0140097698248414
950,125,410.0,-0.7,0.5,-0.5727,-1.0,-0.131454,1,1,1,0.0,0.0,1.784622065339572e-06,1.384939083104775e-05,1.784622065339572e-06,8.809291509456817e-07,0.0,0.0,0.0001273841529931,0.0140097651348806
951,125,410.0,-0.7,0.5,-0.5727,-1.0,0.302819,1,1,1,0.0,0.0,1.784621457553458e-06,1.384939083104767e-05,1.784621457553458e-06,8.809290192812012e-07,0.0,0.0,0.0001273841522536,0.0140097604449206
952,125,410.0,-0.7,0.5,-0.5727,-1.0,0.737092,1,1,1,0.0,0.0,1.784620849767469e-06,1.384939083104777e-05,1.784620849767469e-06,8.809288876167204e-07,0.0,0.0,0.0001273841515142,0.0140097557549614
953,125,410.0,-0.7,0.5,-0.5727,-1.0,1.171365,1,1,1,0.0,0.0,1.784620241981566e-06,1.384939083104767e-05,1.784620241981566e-06,8.809287559522469e-07,0.0,0.0,0.0001273841507747,0.014009751065003
954,125,410.0,-0.7,0.5,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,1.765129572957488e-06,1.38493908310478e-05,1.765129572957488e-06,8.766999935899468e-07,0.0,0.0,0.0001273604313434,0.0138593247081441
955,125,410.0,-0.7,0.5,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,1.765128968499767e-06,1.384939083104785e-05,1.765128968499767e-06,8.766998622418892e-07,0.0,0.0,0.0001273604306075,0.013859320042174
956,125,410.0,-0.7,0.5,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,1.765128364042147e-06,1.384939083104797e-05,1.765128364042147e-06,8.766997308938593e-07,0.0,0.0,0.0001273604298717,0.0138593153762046
957,125,410.0,-0.7,0.5,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,1.765127759584619e-06,1.384939083104777e-05,1.765127759584619e-06,8.766995995457972e-07,0.0,0.0,0.0001273604291359,0.0138593107102362
958,125,410.0,-0.7,0.5,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,1.765127155127204e-06,1.384939083104787e-05,1.765127155127204e-06,8.766994681977666e-07,0.0,0.0,0.0001273604284001,0.0138593060442683
959,125,410.0,-0.7,0.5,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,1.765126550669875e-06,1.384939083104775e-05,1.765126550669875e-06,8.766993368497492e-07,0.0,0.0,0.0001273604276643,0.0138593013783012
960,125,410.0,-0.7,0.5,-0.1454,-1.0,-1.0,1,1,1,0.0,0.0,1.85072085040281e-06,1.384939083104775e-05,1.85072085040281e-06,8.951750536231377e-07,0.0,0.0,0.0001274644976808,0.0145195005987964
961,125,410.0,-0.7,0.5,-0.1454,-1.0,-0.565727,1,1,1,0.0,0.0,1.850720231463467e-06,1.384939083104803e-05,1.850720231463467e-06,8.951749208983377e-07,0.0,0.0,0.0001274644969292,0.01451949582864
962,125,410.0,-0.7,0.5,-0.1454,-1.0,-0.131454,1,1,1,0.0,0.0,1.850719612524206e-06,1.384939083104787e-05,1.850719612524206e-06,8.951747881735125e-07,0.0,0.0,0.0001274644961775,0.0145194910584846
963,125,410.0,-0.7,0.5,-0.1454,-1.0,0.302819,1,1,1,0.0,0.0,1.85071899358506e-06,1.384939083104797e-05,1.85071899358506e-06,8.951746554487158e-07,0.0,0.0,0.0001274644954258,0.0145194862883297
964,125,410.0,-0.7,0.5,-0.1454,-1.0,0.737092,1,1,1,0.0,0.0,1.850718374646011e-06,1.384939083104785e-05,1.850718374646011e-06,8.951745227239149e-07,0.0,0.0,0.0001274644946742,0.0145194815181758
965,125,410.0,-0.7,0.5,-0.1454,-1.0,1.171365,1,1,1,0.0,0.0,1.850717755707069e-06,1.384939083104787e-05,1.850717755707069e-06,8.951743899991313e-07,0.0,0.0,0.0001274644939225,0.0145194767480225
966,125,410.0,-0.7,0.5,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,1.830868445478e-06,1.384939083104757e-05,1.830868445478e-06,8.909115318116752e-07,0.0,0.0,0.0001274403817541,0.0143664701900385
967,125,410.0,-0.7,0.5,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,1.830867829867241e-06,1.38493908310479e-05,1.830867829867241e-06,8.909113994033165e-07,0.0,0.0,0.0001274403810061,0.0143664654437846
968,125,410.0,-0.7,0.5,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,1.830867214256558e-06,1.384939083104767e-05,1.830867214256558e-06,8.909112669949411e-07,0.0,0.0,0.0001274403802581,0.0143664606975318
969,125,410.0,-0.7,0.5,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,1.830866598646013e-06,1.384939083104795e-05,1.830866598646013e-06,8.909111345865879e-07,0.0,0.0,0.00012744037951,0.0143664559512795
970,125,410.0,-0.7,0.5,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,1.830865983035543e-06,1.38493908310478e-05,1.830865983035543e-06,8.909110021782359e-07,0.0,0.0,0.000127440378762,0.0143664512050281
971,125,410.0,-0.7,0.5,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,1.830865367425191e-06,1.384939083104792e-05,1.830865367425191e-06,8.909108697699067e-07,0.0,0.0,0.000127440378014,0.0143664464587773
972,125,410.0,-0.7,0.5,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,1.811123092376384e-06,1.384939083104792e-05,1.811123092376384e-06,8.866581873590895e-07,0.0,0.0,0.0001274163830565,0.0142142089496607
973,125,410.0,-0.7,0.5,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,1.81112248009421e-06,1.384939083104803e-05,1.81112248009421e-06,8.866580552671738e-07,0.0,0.0,0.0001274163823122,0.0142142042273363
974,125,410.0,-0.7,0.5,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,1.811121867812115e-06,1.384939083104787e-05,1.811121867812115e-06,8.866579231752351e-07,0.0,0.0,0.0001274163815678,0.0142141995050126
975,125,410.0,-0.7,0.5,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,1.811121255530142e-06,1.38493908310479e-05,1.811121255530142e-06,8.866577910833325e-07,0.0,0.0,0.0001274163808234,0.0142141947826897
976,125,410.0,-0.7,0.5,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,1.811120643248265e-06,1.384939083104792e-05,1.811120643248265e-06,8.866576589914364e-07,0.0,0.0,0.000127416380079,0.0142141900603674
977,125,410.0,-0.7,0.5,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,1.811120030966495e-06,1.384939083104787e-05,1.811120030966495e-06,8.866575268995405e-07,0.0,0.0,0.0001274163793347,0.0142141853380461
978,125,410.0,-0.7,0.674533,-1.0,-0.5727,-1.0,1,1,1,0.0,0.0,4.947309416882849e-07,4.010979552731044e-06,4.947309416882849e-07,2.503081085410889e-07,0.0,0.0,3.68653108856309e-05,0.0134199584868038
979,125,410.0,-0.7,0.674533,-1.0,-0.5727,-0.565727,1,1,1,0.0,0.0,4.947309111693403e-07,4.010979552731159e-06,4.947309111693403e-07,2.503081018477499e-07,0.0,0.0,3.686531084841953e-05,0.0134199576724998
980,125,410.0,-0.7,0.674533,-1.0,-0.5727,-0.131454,1,1,1,0.0,0.0,4.947308806503874e-07,4.010979552731067e-06,4.947308806503874e-07,2.503080951544022e-07,0.0,0.0,3.686531081120649e-05,0.0134199568581962
981,125,410.0,-0.7,0.674533,-1.0,-0.5727,0.302819,1,1,1,0.0,0.0,4.947308501314369e-07,4.010979552731017e-06,4.947308501314369e-07,2.503080884610608e-07,0.0,0.0,3.686531077399379e-05,0.0134199560438926
982,125,410.0,-0.7,0.674533,-1.0,-0.5727,0.737092,1,1,1,0.0,0.0,4.947308196124883e-07,4.010979552731003e-06,4.947308196124883e-07,2.503080817677153e-07,0.0,0.0,3.686531073678138e-05,0.0134199552295888
983,125,410.0,-0.7,0.674533,-1.0,-0.5727,1.171365,1,1,1,0.0,0.0,4.947307890935434e-07,4.010979552731053e-06,4.947307890935434e-07,2.503080750743768e-07,0.0,0.0,3.68653106995695e-05,0.013419954415285
984,125,410.0,-0.7,0.674533,-0.5727,-1.0,-1.0,1,1,1,0.0,0.0,5.304118355236185e-07,4.010979552730988e-06,5.304118355236185e-07,2.580563802757998e-07,0.0,0.0,3.690874005120048e-05,0.0143709006264592
985,125,410.0,-0.7,0.674533,-0.5727,-1.0,-0.565727,1,1,1,0.0,0.0,5.304118039232928e-07,4.010979552731172e-06,5.304118039232928e-07,2.580563734796621e-07,0.0,0.0,3.690874001280549e-05,0.0143708997852342
986,125,410.0,-0.7,0.674533,-0.5727,-1.0,-0.131454,1,1,1,0.0,0.0,5.304117723229528e-07,4.010979552730988e-06,5.304117723229528e-07,2.580563666835028e-07,0.0,0.0,3.690873997440751e-05,0.01437089894401
987,125,410.0,-0.7,0.674533,-0.5727,-1.0,0.302819,1,1,1,0.0,0.0,5.304117407226229e-07,4.010979552731003e-06,5.304117407226229e-07,2.580563598873562e-07,0.0,0.0,3.690873993601115e-05,0.0143708981027854
988,125,410.0,-0.7,0.674533,-0.5727,-1.0,0.737092,1,1,1,0.0,0.0,5.304117091222922e-07,4.01097955273103e-06,5.304117091222922e-07,2.580563530912079e-07,0.0,0.0,3.69087398976149e-05,0.0143708972615607
989,125,410.0,-0.7,0.674533,-0.5727,-1.0,1.171365,1,1,1,0.0,0.0,5.304116775219682e-07,4.010979552731131e-06,5.304116775219682e-07,2.580563462950681e-07,0.0,0.0,3.690873985921923e-05,0.014370896420336
990,125,410.0,-0.7,0.674533,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,5.163470479931513e-07,4.010979552730988e-06,5.163470479931513e-07,2.550201874534408e-07,0.0,0.0,3.689163907084765e-05,0.0139963162656325
991,125,410.0,-0.7,0.674533,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,5.163470168146116e-07,4.010979552731187e-06,5.163470168146116e-07,2.55020180697405e-07,0.0,0.0,3.689163903291467e-05,0.0139963154348856
992,125,410.0,-0.7,0.674533,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,5.163469856360573e-07,4.010979552731067e-06,5.163469856360573e-07,2.550201739413473e-07,0.0,0.0,3.68916389949791e-05,0.0139963146041392
993,125,410.0,-0.7,0.674533,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,5.16346954457505e-07,4.010979552730988e-06,5.16346954457505e-07,2.55020167185291e-07,0.0,0.0,3.689163895704385e-05,0.0139963137733927
994,125,410.0,-0.7,0.674533,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,5.1634692327896e-07,4.010979552731003e-06,5.1634692327896e-07,2.550201604292433e-07,0.0,0.0,3.689163891910937e-05,0.0139963129426461
995,125,410.0,-0.7,0.674533,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,5.163468921004165e-07,4.010979552731067e-06,5.163468921004165e-07,2.550201536731967e-07,0.0,0.0,3.689163888117532e-05,0.0139963121118995
996,125,410.0,-0.7,0.674533,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,5.024712506692343e-07,4.010979552730994e-06,5.024712506692343e-07,2.520019618276748e-07,0.0,0.0,3.687474504789802e-05,0.0136264332137498
997,125,410.0,-0.7,0.674533,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,5.024712199124758e-07,4.010979552731218e-06,5.024712199124758e-07,2.520019551117379e-07,0.0,0.0,3.68747450104271e-05,0.0136264323935092
998,125,410.0,-0.7,0.674533,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,5.024711891557054e-07,4.010979552731053e-06,5.024711891557054e-07,2.520019483957753e-07,0.0,0.0,3.687474497295306e-05,0.0136264315732694
999,125,410.0,-0.7,0.674533,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,5.024711583989396e-07,4.010979552731017e-06,5.024711583989396e-07,2.520019416798266e-07,0.0,0.0,3.687474493548005e-05,0.0136264307530293
1000,125,410.0,-0.7,0.674533,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,5.024711276421768e-07,4.01097955273103e-06,5.024711276421768e-07,2.520019349638745e-07,0.0,0.0,3.687474489800745e-05,0.0136264299327892
1001,125,410.0,-0.7,0.674533,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,5.02471096885415e-07,4.010979552731093e-06,5.02471096885415e-07,2.520019282479266e-07,0.0,0.0,3.687474486053525e-05,0.013626429112549
1002,125,410.0,-0.7,0.674533,-0.1454,-1.0,-1.0,1,1,1,0.0,0.0,5.527856802327893e-07,4.010979552731037e-06,5.527856802327893e-07,2.628404969679226e-07,0.0,0.0,3.693589801260216e-05,0.0149660820496142
1003,125,410.0,-0.7,0.674533,-0.1454,-1.0,-0.565727,1,1,1,0.0,0.0,5.527856479728603e-07,4.010979552731136e-06,5.527856479728603e-07,2.628404901090704e-07,0.0,0.0,3.693589797348418e-05,0.0149660811920614
1004,125,410.0,-0.7,0.674533,-0.1454,-1.0,-0.131454,1,1,1,0.0,0.0,5.52785615712925e-07,4.01097955273103e-06,5.52785615712925e-07,2.628404832502091e-07,0.0,0.0,3.693589793436454e-05,0.014966080334509
1005,125,410.0,-0.7,0.674533,-0.1454,-1.0,0.302819,1,1,1,0.0,0.0,5.52785583452995e-07,4.010979552731037e-06,5.52785583452995e-07,2.628404763913535e-07,0.0,0.0,3.693589789524581e-05,0.0149660794769563
1006,125,410.0,-0.7,0.674533,-0.1454,-1.0,0.737092,1,1,1,0.0,0.0,5.527855511930624e-07,4.010979552730958e-06,5.527855511930624e-07,2.628404695324935e-07,0.0,0.0,3.693589785612638e-05,0.0149660786194039
1007,125,410.0,-0.7,0.674533,-0.1454,-1.0,1.171365,1,1,1,0.0,0.0,5.527855189331363e-07,4.01097955273103e-06,5.527855189331363e-07,2.628404626736405e-07,0.0,0.0,3.693589781700818e-05,0.0149660777618512
1008,125,410.0,-0.7,0.674533,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,5.384253436259423e-07,4.01097955273101e-06,5.384253436259423e-07,2.597762064549197e-07,0.0,0.0,3.69184733854821e-05,0.01458417139853
1009,125,410.0,-0.7,0.674533,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,5.384253117878013e-07,4.010979552731187e-06,5.384253117878013e-07,2.597761996361718e-07,0.0,0.0,3.691847334682663e-05,0.0145841705514099
1010,125,410.0,-0.7,0.674533,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,5.384252799496458e-07,4.01097955273101e-06,5.384252799496458e-07,2.597761928174031e-07,0.0,0.0,3.691847330816829e-05,0.0145841697042905
1011,125,410.0,-0.7,0.674533,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,5.384252481114979e-07,4.010979552730988e-06,5.384252481114979e-07,2.59776185998644e-07,0.0,0.0,3.69184732695112e-05,0.0145841688571708
1012,125,410.0,-0.7,0.674533,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,5.384252162733534e-07,4.01097955273103e-06,5.384252162733534e-07,2.59776179179889e-07,0.0,0.0,3.691847323085464e-05,0.0145841680100509
1013,125,410.0,-0.7,0.674533,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,5.3842518443521e-07,4.010979552731075e-06,5.3842518443521e-07,2.597761723611343e-07,0.0,0.0,3.69184731921981e-05,0.0145841671629311
1014,125,410.0,-0.7,0.674533,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,5.242539972256439e-07,4.010979552730988e-06,5.242539972256439e-07,2.567298831385077e-07,0.0,0.0,3.690125571576521e-05,0.0142069419334602
1015,125,410.0,-0.7,0.674533,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,5.242539658092864e-07,4.010979552731131e-06,5.242539658092864e-07,2.567298763598605e-07,0.0,0.0,3.690125567757134e-05,0.014206941096802
1016,125,410.0,-0.7,0.674533,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,5.242539343929154e-07,4.01097955273101e-06,5.242539343929154e-07,2.567298695811913e-07,0.0,0.0,3.690125563937535e-05,0.0142069402601442
1017,125,410.0,-0.7,0.674533,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,5.242539029765521e-07,4.010979552730972e-06,5.242539029765521e-07,2.567298628025324e-07,0.0,0.0,3.690125560118003e-05,0.0142069394234863
1018,125,410.0,-0.7,0.674533,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,5.242538715601893e-07,4.010979552730958e-06,5.242538715601893e-07,2.567298560238743e-07,0.0,0.0,3.69012555629849e-05,0.0142069385868284
1019,125,410.0,-0.7,0.674533,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,5.242538401438313e-07,4.010979552731053e-06,5.242538401438313e-07,2.567298492452186e-07,0.0,0.0,3.690125552479063e-05,0.0142069377501703
1020,125,410.0,-0.7,0.849066,-1.0,-0.5727,-1.0,1,1,1,0.0,0.0,5.200685577961805e-09,4.979889509194435e-08,5.200685577961805e-09,2.896335742708993e-09,0.0,0.0,4.565534654825258e-07,0.0113911862928589
1021,125,410.0,-0.7,0.849066,-1.0,-0.5727,-0.565727,1,1,1,0.0,0.0,5.200703229629711e-09,4.979889509194355e-08,5.200703229629711e-09,2.896339804337387e-09,0.0,0.0,4.565534871958157e-07,0.0113912244139734
1022,125,410.0,-0.7,0.849066,-1.0,-0.5727,-0.131454,1,1,1,0.0,0.0,5.200720881327713e-09,4.9798895091944e-08,5.200720881327713e-09,2.896343865968758e-09,0.0,0.0,4.565535089091489e-07,0.0113912625351492
1023,125,410.0,-0.7,0.849066,-1.0,-0.5727,0.302819,1,1,1,0.0,0.0,5.2007385330554905e-09,4.979889509194335e-08,5.2007385330554905e-09,2.8963479276030104e-09,0.0,0.0,4.565535306225058e-07,0.0113913006563859
1024,125,410.0,-0.7,0.849066,-1.0,-0.5727,0.737092,1,1,1,0.0,0.0,5.2007561848134484e-09,4.979889509194374e-08,5.2007561848134484e-09,2.896351989240009e-09,0.0,0.0,4.565535523359035e-07,0.0113913387776842
1025,125,410.0,-0.7,0.849066,-1.0,-0.5727,1.171365,1,1,1,0.0,0.0,5.2007738366012544e-09,4.979889509194374e-08,5.2007738366012544e-09,2.8963560508798903e-09,0.0,0.0,4.565535740493312e-07,0.0113913768990434
1026,125,410.0,-0.7,0.849066,-1.0,-0.1454,-1.0,1,1,1,0.0,0.0,3.395334817835107e-09,4.9798895091944074e-08,3.395334817835107e-09,2.455038628180497e-09,0.0,0.0,4.543068176078684e-07,0.0074736602803213
1027,125,410.0,-0.7,0.849066,-1.0,-0.1454,-0.565727,1,1,1,0.0,0.0,3.395349080374109e-09,4.979889509194435e-08,3.395349080374109e-09,2.455042367606332e-09,0.0,0.0,4.543068356098355e-07,0.007473691378243
1028,125,410.0,-0.7,0.849066,-1.0,-0.1454,-0.131454,1,1,1,0.0,0.0,3.395363342942968e-09,4.979889509194435e-08,3.395363342942968e-09,2.455046107035004e-09,0.0,0.0,4.54306853611833e-07,0.0074737224762275
1029,125,410.0,-0.7,0.849066,-1.0,-0.1454,0.302819,1,1,1,0.0,0.0,3.395377605541785e-09,4.979889509194435e-08,3.395377605541785e-09,2.455049846466523e-09,0.0,0.0,4.543068716138634e-07,0.0074737535742749
1030,125,410.0,-0.7,0.849066,-1.0,-0.1454,0.737092,1,1,1,0.0,0.0,3.395391868170557e-09,4.979889509194435e-08,3.395391868170557e-09,2.45505358590089e-09,0.0,0.0,4.543068896159265e-07,0.0074737846723853
1031,125,410.0,-0.7,0.849066,-1.0,-0.1454,1.171365,1,1,1,0.0,0.0,3.395406130829188e-09,4.9798895091944074e-08,3.395406130829188e-09,2.455057325338094e-09,0.0,0.0,4.543069076180201e-07,0.0074738157705584
1032,125,410.0,-0.7,0.849066,-0.5727,-1.0,-1.0,1,1,1,0.0,0.0,9.348545689955151e-09,4.9798895091944445e-08,9.348545689955151e-09,3.769224856827544e-09,0.0,0.0,4.615742147086385e-07,0.0202536133779835
1033,125,410.0,-0.7,0.849066,-0.5727,-1.0,-0.565727,1,1,1,0.0,0.0,9.348569356092709e-09,4.97988950919439e-08,9.348569356092709e-09,3.7692294902483505e-09,0.0,0.0,4.615742430081926e-07,0.0202536634088717
1034,125,410.0,-0.7,0.849066,-0.5727,-1.0,-0.131454,1,1,1,0.0,0.0,9.348593022260232e-09,4.979889509194374e-08,9.348593022260232e-09,3.769234123672066e-09,0.0,0.0,4.615742713077823e-07,0.0202537134398171
1035,125,410.0,-0.7,0.849066,-0.5727,-1.0,0.302819,1,1,1,0.0,0.0,9.34861668845772e-09,4.979889509194374e-08,9.34861668845772e-09,3.769238757098619e-09,0.0,0.0,4.615742996074064e-07,0.0202537634708197
1036,125,410.0,-0.7,0.849066,-0.5727,-1.0,0.737092,1,1,1,0.0,0.0,9.348640354685224e-09,4.979889509194355e-08,9.348640354685224e-09,3.769243390528102e-09,0.0,0.0,4.61574327907062e-07,0.0202538135018799
1037,125,410.0,-0.7,0.849066,-0.5727,-1.0,1.171365,1,1,1,0.0,0.0,9.348664020942622e-09,4.979889509194355e-08,9.348664020942622e-09,3.76924802396035e-09,0.0,0.0,4.615743562067516e-07,0.0202538635329972
1038,125,410.0,-0.7,0.849066,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,6.862730741517803e-09,4.979889509194335e-08,6.862730741517803e-09,3.263236380407457e-09,0.0,0.0,4.585824112837726e-07,0.0149650980339739
1039,125,410.0,-0.7,0.849066,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,6.8627510185263245e-09,4.9798895091944e-08,6.8627510185263245e-09,3.263240691625673e-09,0.0,0.0,4.585824358720044e-07,0.0149651414482908
1040,125,410.0,-0.7,0.849066,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,6.862771295564764e-09,4.979889509194374e-08,6.862771295564764e-09,3.263245002846701e-09,0.0,0.0,4.585824604602615e-07,0.0149651848626675
